Solar,Pressure,Temp,Humidity,npk_val,ph,soil_moist,lastFeeding,lastWatering
1.3333333333333335,72.8395061728395,14.439999999999998,85.39325842696628,42.0,7.1,64.92932584269663,21,-138
0.0,None,None,None,None,None,None,22,-137
0.0,None,None,None,None,None,None,23,-136
0.0,None,None,None,None,None,None,24,-135
0.0,None,None,None,None,None,None,25,-134
0.0,None,None,None,None,None,None,26,-133
0.0,None,None,None,None,None,None,27,-132
0.0,None,None,None,None,None,None,28,-131
0.0,None,None,None,None,None,None,29,-130
0.0,None,None,None,None,None,None,30,-129
1.4666666666666666,71.60493827160494,14.200000000000045,100.0,29.999999999999996,6.5,88.58483146067415,26,-128
7.644444444444444,72.8395061728395,15.129999999999995,92.13483146067416,29.999999999999996,6.5,81.61075842696629,22,-127
15.6,72.8395061728395,16.400000000000034,92.13483146067416,29.999999999999996,6.5,95.89999999999999,18,-126
22.644444444444446,72.8395061728395,17.100000000000023,92.13483146067416,42.0,7.1,95.725,19,-125
26.8,72.8395061728395,17.350000000000023,92.13483146067416,42.0,7.1,95.6625,20,-124
27.755555555555556,72.8395061728395,16.980000000000018,74.15730337078652,42.0,7.1,95.755,21,-123
29.844444444444445,72.8395061728395,17.260000000000048,74.15730337078652,29.999999999999996,6.5,95.68499999999999,17,-122
31.288888888888888,72.8395061728395,18.100000000000023,74.15730337078652,42.0,7.1,87.60983146067416,18,-121
24.866666666666667,72.8395061728395,17.910000000000025,58.42696629213483,42.0,7.1,87.65733146067416,19,-120
13.71111111111111,72.8395061728395,18.30000000000001,59.55056179775281,42.0,7.1,87.55983146067415,20,-119
2.488888888888889,72.8395061728395,17.210000000000036,64.04494382022472,42.0,7.1,87.83233146067415,21,-118
0.0,None,None,None,None,None,None,22,-117
0.0,None,None,None,None,None,None,23,-116
0.0,None,None,None,None,None,None,24,-115
0.0,None,None,None,None,None,None,25,-114
0.0,None,None,None,None,None,None,26,-113
0.0,None,None,None,None,None,None,27,-112
0.0,None,None,None,None,None,None,28,-111
0.0,None,None,None,None,None,None,29,-110
0.0,None,None,None,None,None,None,30,-109
0.0,None,None,None,None,None,None,31,-108
0.0,None,None,None,None,None,None,32,-107
0.0,None,None,None,None,None,None,33,-106
9.044444444444444,75.30864197530865,13.210000000000036,92.13483146067416,11.999999999999996,5.6,82.09075842696627,29,-105
48.08888888888889,75.30864197530865,13.57000000000005,92.13483146067416,29.999999999999996,6.5,82.00075842696629,25,-104
87.77777777777777,76.5432098765432,14.430000000000007,85.39325842696628,29.999999999999996,6.5,88.52733146067416,21,-103
100.0,76.5432098765432,16.730000000000018,79.7752808988764,29.999999999999996,6.5,87.95233146067416,17,-102
100.0,76.5432098765432,17.230000000000018,68.53932584269663,42.0,7.1,87.82733146067415,18,-101
100.0,77.77777777777779,17.80000000000001,79.7752808988764,42.0,7.1,87.68483146067416,19,-100
100.0,77.77777777777779,18.980000000000018,64.04494382022472,42.0,7.1,87.38983146067416,20,-99
100.0,77.77777777777779,18.930000000000007,55.0561797752809,42.0,7.1,87.40233146067415,21,-98
94.66666666666667,76.5432098765432,19.860000000000014,59.55056179775281,29.999999999999996,6.5,80.42825842696628,17,-97
81.26666666666667,76.5432098765432,19.79000000000002,50.56179775280899,42.0,7.1,74.8277808988764,18,-96
64.4,76.5432098765432,18.75,55.0561797752809,42.0,7.1,63.85182584269663,19,-95
41.13333333333333,76.5432098765432,18.08000000000004,64.04494382022472,42.0,7.1,75.25528089887639,20,-94
15.266666666666667,76.5432098765432,17.53000000000003,68.53932584269663,42.0,7.1,59.66244382022471,21,-93
4.222222222222222,76.5432098765432,16.150000000000034,68.53932584269663,29.999999999999996,6.5,51.018679775280894,17,-92
2.911111111111111,76.5432098765432,14.800000000000011,79.7752808988764,42.0,7.1,55.8505617977528,18,-91
2.911111111111111,77.77777777777779,13.03000000000003,92.13483146067416,42.0,7.1,47.304297752808985,19,-90
0.0,None,None,None,None,None,None,20,-89
0.0,None,None,None,None,None,None,21,-88
0.0,None,None,None,None,None,None,22,-87
0.0,None,None,None,None,None,None,23,-86
0.0,None,None,None,None,None,None,24,-85
0.0,None,None,None,None,None,None,25,-84
0.0,None,None,None,None,None,None,26,-83
0.0,None,None,None,None,None,None,27,-82
9.666666666666666,77.77777777777779,9.210000000000036,92.13483146067416,29.999999999999996,6.5,89.83233146067415,23,-81
32.84444444444444,77.77777777777779,9.450000000000045,92.13483146067416,29.999999999999996,6.5,97.63749999999999,19,-80
54.46666666666666,79.01234567901234,11.260000000000048,85.39325842696628,42.0,7.1,89.31983146067415,20,-79
66.66666666666666,79.01234567901234,14.770000000000039,74.15730337078652,42.0,7.1,96.30749999999999,21,-78
73.26666666666667,79.01234567901234,17.340000000000032,64.04494382022472,29.999999999999996,6.5,95.66499999999999,17,-77
74.62222222222222,79.01234567901234,19.33000000000004,55.0561797752809,42.0,7.1,87.30233146067415,18,-76
77.84444444444445,77.77777777777779,19.77000000000004,47.19101123595505,42.0,7.1,87.19233146067415,19,-79
79.66666666666666,77.77777777777779,20.78000000000003,42.69662921348314,42.0,7.1,86.93983146067416,20,-88
72.77777777777777,77.77777777777779,20.890000000000043,42.69662921348314,42.0,7.1,80.17075842696629,21,-97
59.88888888888889,77.77777777777779,21.33000000000004,39.325842696629216,29.999999999999996,6.5,68.82480337078651,17,-106
46.68888888888889,77.77777777777779,20.340000000000032,47.19101123595505,42.0,7.1,58.959943820224716,18,-109
32.62222222222223,77.77777777777779,20.33000000000004,42.69662921348314,42.0,7.1,49.973679775280885,19,-118
11.977777777777778,77.77777777777779,19.33000000000004,46.06741573033708,42.0,7.1,42.35851123595504,20,-121
0.0,None,None,None,None,None,None,21,-120
0.0,None,None,None,None,None,None,22,-119
0.0,None,None,None,None,None,None,23,-118
1.9777777777777776,79.01234567901234,13.900000000000034,79.7752808988764,29.999999999999996,6.5,43.716011235955044,19,-117
1.3777777777777778,79.01234567901234,10.0,92.13483146067416,42.0,7.1,40.19662921348314,20,-116
1.2444444444444445,79.01234567901234,10.0,100.0,42.0,7.1,43.567415730337075,21,-115
0.8888888888888888,79.01234567901234,9.0,92.13483146067416,29.999999999999996,6.5,52.8061797752809,17,-114
0.0,None,None,None,None,None,None,18,-113
0.0,None,None,None,None,None,None,19,-112
0.0,None,None,None,None,None,None,20,-111
0.0,None,None,None,None,None,None,21,-110
11.555555555555555,77.77777777777779,8.650000000000034,92.13483146067416,29.999999999999996,6.5,97.83749999999999,17,-109
50.0,77.77777777777779,9.240000000000009,92.13483146067416,42.0,7.1,89.82483146067416,18,-108
80.75555555555556,79.01234567901234,12.330000000000041,85.39325842696628,42.0,7.1,96.91749999999999,19,-107
93.73333333333333,79.01234567901234,15.340000000000032,74.15730337078652,42.0,7.1,96.16499999999999,20,-106
100.0,79.01234567901234,17.879999999999995,68.53932584269663,42.0,7.1,95.53,21,-105
